17.0519,37.42,1465.26
17.0531,37.41,1466.94
17.053,37.41,1468.66
17.0544,37.42,1469.65
17.0536,37.42,1471.34
17.0533,37.42,1472.61
17.0541,37.43,1473.94
17.0538,37.43,1474.06
17.0541,37.42,1473.66
17.0536,37.42,1474.04
17.0539,37.42,1474.43
17.0537,37.41,1474.49
17.054,37.41,1474.63
17.054,37.41,1474.82
17.0543,37.41,1474.72
17.0538,37.4,1474.39
17.0546,37.41,1474.01
17.0541,37.42,1474.02
17.0537,37.42,1473.94
17.0555,37.42,1473.71
17.0553,37.41,1473.44
17.0554,37.42,1472.63
17.0548,37.41,1472.07
17.0554,37.41,1471.63
17.0549,37.4,1471.12
17.0542,37.41,1470.91
17.0548,37.41,1470.88
17.0551,37.4,1471.45
17.055,37.39,1472.65
17.0548,37.39,1474.2
17.0559,37.39,1474.97
17.0552,37.39,1475.52
17.056,37.39,1475.83
17.0554,37.4,1475.84
17.0542,37.39,1474.9
17.0553,37.4,1474.53
17.0554,37.39,1474.07
17.0559,37.4,1473.66
17.0554,37.39,1473.43
17.0554,37.39,1472.95
17.056,37.39,1472.79
17.0549,37.39,1472.77
17.0558,37.38,1472.51
17.0559,37.38,1472.32
17.056,37.39,1471.81
17.0566,37.39,1471.03
17.0557,37.39,1470.52
17.0564,37.38,1470.16
17.0562,37.38,1470.38
17.0566,37.38,1470.72
17.0563,37.38,1472.02
17.0571,37.39,1472.83
17.057,37.38,1474.11
17.0577,37.38,1475.35
17.0569,37.38,1475.74
17.057,37.39,1476.16
17.0571,37.38,1477.23
17.0578,37.38,1478.09
17.0571,37.38,1478.85
17.0575,37.38,1479.31
17.0571,37.38,1479.65
17.0577,37.38,1479.7
17.0575,37.38,1479.15
17.0582,37.38,1477.21
17.0583,37.37,1475.46
17.0577,37.37,1474.4
17.0576,37.37,1473.02
17.0588,37.37,1471.46
17.0584,37.38,1471.18
17.0583,37.38,1471.03
17.0576,37.38,1471.36
17.0566,37.38,1471.98
17.0584,37.38,1472.41
17.0588,37.37,1472.59
17.0588,37.37,1472.33
17.0584,37.37,1472.02
17.0589,37.37,1471.95
17.0584,37.37,1471.91
17.0577,37.37,1471.29
17.0582,37.37,1470.65
17.0584,37.37,1471.55
17.0595,37.37,1471.67
17.0587,37.38,1472.12
17.0595,37.38,1472.91
17.0595,37.38,1473.04
17.0593,37.38,1474.91
17.06,37.38,1475.05
17.0594,37.38,1475.36
17.0602,37.37,1475.5
17.0592,37.37,1475.08
17.0594,37.38,1475.54
17.0599,37.37,1475.85
17.0595,37.36,1475.72
17.0605,37.37,1475.09
17.0598,37.36,1474.44
17.06,37.36,1473.92
17.0612,37.36,1472.76
17.0605,37.35,1471.28
17.0605,37.34,1470.84
17.0611,37.34,1470.49
17.06,37.34,1470.44
17.0596,37.34,1471.06
17.0606,37.34,1472.21
17.0605,37.33,1473.1
17.0589,37.33,1474.16
17.0604,37.33,1474.35
17.0611,37.33,1474.55
17.0611,37.32,1474.61
17.0611,37.33,1474.41
17.0601,37.32,1474.03
17.061,37.33,1473.67
17.061,37.33,1473.69
17.0615,37.33,1474.27
17.0611,37.32,1474.25
17.0605,37.32,1474.12
17.0611,37.32,1474.02
17.0612,37.33,1473.78
17.0623,37.32,1472.82
17.0622,37.33,1471.53
17.0616,37.33,1470.17
17.0606,37.34,1469.87
17.0611,37.34,1469.57
17.0618,37.34,1469.51
17.0611,37.34,1469.56
17.0618,37.33,1469.92
17.0625,37.33,1469.87
17.062,37.33,1469.69
17.0616,37.33,1469.21
17.0619,37.34,1469.01
17.0619,37.34,1468.73
17.0622,37.34,1468.62
17.0623,37.33,1468.46
17.0614,37.33,1468.44
17.0625,37.34,1468.39
17.0623,37.33,1468.26
17.0623,37.33,1468.17
17.062,37.33,1468.27
17.0619,37.33,1468.08
17.0622,37.33,1467.91
17.0629,37.32,1467.4
17.0634,37.32,1467.64
17.0633,37.32,1468.35
17.0633,37.32,1468.66
17.063,37.32,1469.31
17.0629,37.33,1471.38
17.0635,37.32,1472.28
17.0634,37.32,1473.5
17.0641,37.31,1474.4
17.0628,37.32,1474.51
17.0635,37.32,1474.63
17.0633,37.32,1474.82
17.063,37.32,1473.95
17.0629,37.32,1472.64
17.0634,37.32,1471.42
17.0638,37.31,1470.58
17.0641,37.31,1469.11
17.0647,37.31,1467.49
17.0639,37.31,1467.04
17.0638,37.3,1467.41
17.0635,37.3,1468.07
17.0645,37.31,1469.68
17.0635,37.31,1472.19
17.0638,37.31,1473.71
17.0629,37.31,1474.39
17.0639,37.3,1474.74
17.0645,37.31,1474.73
17.0651,37.3,1473.08
17.0658,37.3,1472.08
17.065,37.3,1471.31
17.0651,37.3,1470.23
17.0653,37.29,1469.67
17.0653,37.3,1470.2
17.0655,37.29,1470.64
17.0643,37.29,1471.3
17.0653,37.29,1472.41
17.0646,37.29,1473.63
17.065,37.28,1473.69
17.0649,37.29,1473.32
17.0653,37.29,1472.31
17.0663,37.29,1471.12
17.0661,37.29,1469.28
17.0655,37.29,1468.81
17.0658,37.3,1469.04
17.0656,37.3,1469.51
17.0657,37.29,1470.74
17.0659,37.3,1472.01
17.0664,37.29,1473.57
17.067,37.3,1475.43
17.0664,37.3,1477.09
17.0673,37.29,1477.94
17.0667,37.29,1478.47
17.0674,37.29,1479.09
17.0666,37.29,1479.05
17.0658,37.28,1478.59
17.0652,37.28,1477.82
17.0668,37.27,1477.35
17.0674,37.27,1476.67
17.0667,37.28,1475.42
17.0675,37.29,1474.45
17.0681,37.29,1473.61
17.0662,37.29,1472.86
17.0669,37.3,1472.22
17.0679,37.3,1472.28
17.0681,37.3,1472.71
17.0674,37.3,1473.21
17.0673,37.29,1474.01
17.0671,37.29,1476.37
17.0681,37.29,1477.34
17.0676,37.29,1478.22
17.068,37.28,1478.28
17.0679,37.28,1478.19
17.0681,37.26,1477.65
17.0675,37.26,1474.98
17.0677,37.26,1473.14
17.0687,37.26,1472.03
17.0692,37.25,1471.32
17.0692,37.25,1470.73
17.0693,37.26,1470.76
17.0696,37.26,1471.13
17.0697,37.27,1472.47
17.0693,37.27,1476.35
17.0696,37.27,1478.61
17.0696,37.27,1479.89
17.0697,37.27,1481.15
17.0697,37.26,1482.09
17.0696,37.26,1482.64
17.0697,37.26,1482.59
17.0697,37.26,1482.03
17.0703,37.26,1480.39
17.0696,37.26,1479.96
17.0697,37.26,1479.58
17.07,37.25,1478.61
17.0698,37.25,1477.48
17.0707,37.25,1477.14
17.0701,37.25,1476.48
17.0704,37.25,1476.09
17.0698,37.24,1475.94
17.07,37.24,1475.8
17.0703,37.24,1476.25
17.0708,37.24,1476.71
17.0702,37.24,1476.69
17.0704,37.23,1476.77
17.0707,37.23,1475.85
17.0708,37.23,1475.04
17.0706,37.23,1472.97
17.071,37.23,1471.96
17.0694,37.23,1470.92
17.0708,37.22,1469.08
17.0714,37.23,1468.06
17.0707,37.22,1467.16
17.072,37.22,1466.98
17.072,37.21,1467.09
17.0704,37.21,1467.18
17.0714,37.21,1467.17
17.072,37.21,1467.87
17.0719,37.21,1468.79
17.0715,37.2,1469.39
17.0714,37.21,1470.18
17.0715,37.21,1470.69
17.0709,37.2,1471.25
17.0725,37.2,1471.44
17.0717,37.2,1471.23
17.0714,37.2,1470.99
17.0728,37.2,1470.26
17.0728,37.2,1469.38
17.0732,37.2,1468.76
17.072,37.2,1468.69
17.0713,37.2,1468.82
17.0721,37.2,1469.16
17.072,37.2,1469.63
17.0731,37.2,1470.06
17.0737,37.2,1470.85
17.0729,37.21,1471.46
17.0729,37.2,1471.76
17.0732,37.19,1471.73
17.0733,37.19,1471.33
17.0733,37.19,1470.75
17.0738,37.19,1470.6
17.0742,37.19,1470.78
17.0743,37.19,1470.97
17.0712,37.19,1470.75
17.0735,37.19,1470.91
17.0737,37.19,1471.26
17.0732,37.19,1471.45
17.0731,37.19,1471.44
17.0731,37.19,1471.6
17.0731,37.2,1471.56
17.0736,37.2,1471.52
17.0732,37.19,1471.47
17.0738,37.19,1471.17
17.0742,37.18,1471.42
17.0747,37.19,1471.71
17.0738,37.19,1472.22
17.0742,37.18,1472.6
17.0747,37.17,1472.92
17.0737,37.17,1473.61
17.0744,37.17,1475.04
17.0743,37.16,1475.92
17.0743,37.17,1476.54
17.0748,37.17,1477.03
17.0749,37.17,1477.09
17.0756,37.17,1476.95
17.075,37.17,1476.75
17.0747,37.18,1476.61
17.0751,37.17,1476.54
17.0757,37.17,1476.68
17.0761,37.17,1476.85
17.0753,37.17,1477.24
17.0758,37.17,1478.21
17.0741,37.17,1479.23
17.075,37.17,1479.4
17.075,37.17,1479.43
17.0754,37.16,1478.72
17.077,37.16,1478.04
17.076,37.16,1477.38
17.0764,37.17,1476.54
17.0755,37.17,1476.12
17.0765,37.17,1475.42
17.0762,37.17,1475.37
17.0765,37.18,1475.66
17.0777,37.17,1476.84
17.0777,37.17,1477.46
17.0771,37.17,1479.31
17.0766,37.17,1479.8
17.0776,37.17,1480.44
17.077,37.17,1480.39
17.0772,37.17,1480.7
17.0778,37.17,1480.79
17.0782,37.17,1480.57
17.0776,37.17,1480.42
17.0777,37.17,1480.93
17.0777,37.17,1481.42
17.0783,37.16,1481.9
17.0788,37.16,1481.85
17.0795,37.16,1482.19
17.079,37.16,1482.36
17.0784,37.16,1482.09
17.0782,37.16,1481.08
17.0788,37.16,1480.29
17.0793,37.16,1479.95
17.079,37.16,1479.61
17.0783,37.15,1479.37
17.0799,37.15,1479.44
17.0793,37.14,1479.64
17.0794,37.15,1479.79
17.0788,37.14,1480.13
17.0795,37.15,1480.61
17.0795,37.15,1480.94
17.0806,37.15,1480.52
17.0801,37.14,1480.56
17.0794,37.15,1480.4
17.0799,37.14,1480.58
17.08,37.13,1480.72
17.0792,37.14,1480.32
17.0794,37.14,1480.05
17.0803,37.14,1479.53
17.0795,37.14,1479.56
17.0806,37.14,1479.23
17.0806,37.14,1478.43
17.0796,37.14,1477.68
17.0789,37.14,1475.14
17.0799,37.14,1475.09
17.0805,37.14,1474.67
17.0804,37.14,1472.55
17.0804,37.14,1472.71
17.0809,37.14,1472.16
17.0816,37.14,1471.93
17.0811,37.14,1472.36
17.0811,37.13,1472.44
17.0804,37.13,1474.1
17.0807,37.13,1474.06
17.0817,37.13,1474.74
17.0813,37.12,1475.81
17.0815,37.12,1476.44
17.0817,37.13,1476.41
17.0807,37.12,1476.07
17.0821,37.13,1475.21
17.0805,37.13,1474.39
17.0827,37.13,1474.22
17.0822,37.13,1474.14
17.0822,37.13,1474
17.0812,37.13,1473.96
17.0817,37.12,1473.88
17.0827,37.12,1473.85
17.0813,37.12,1474.22
17.0819,37.12,1474.2
17.0826,37.12,1474.16
17.0816,37.12,1474.31
17.0817,37.12,1474.38
17.0828,37.11,1474.16
17.0827,37.11,1473.9
17.0821,37.1,1473.21
17.0813,37.1,1472.78
17.0829,37.1,1471.96
17.0828,37.1,1471.2
17.0816,37.1,1470.74
17.0827,37.1,1470.1
17.0834,37.1,1469.49
17.083,37.09,1469.33
17.0833,37.1,1469.16
17.0838,37.09,1469.28
17.083,37.1,1468.81
17.0825,37.09,1468.89
17.0839,37.09,1468.61
17.0826,37.09,1469.04
17.0827,37.1,1469.15
17.0833,37.1,1469.25
17.0817,37.1,1469.33
17.0827,37.09,1469.45
17.0838,37.09,1469.64
17.0842,37.09,1469.31
17.0837,37.08,1468.43
17.0845,37.07,1467.99
17.0833,37.07,1467.15
17.0839,37.07,1466.72
17.0842,37.08,1466.43
17.084,37.08,1466.15
17.0848,37.08,1467.6
17.0852,37.08,1469.43
17.0844,37.08,1470.95
17.0845,37.08,1471.93
17.0831,37.08,1473.26
17.0848,37.08,1474.71
17.084,37.08,1475.29
17.0841,37.08,1475.7
17.0842,37.08,1474.86
17.0845,37.08,1473.81
17.0846,37.08,1473.05
17.0848,37.07,1472.68
17.085,37.07,1472.1
17.0854,37.07,1471.9
17.0851,37.06,1471.89
17.0848,37.06,1472.02
17.0854,37.06,1471.96
17.0851,37.07,1473.03
17.0857,37.07,1473.25
17.0858,37.07,1473.83
17.0861,37.07,1474.11
17.0856,37.07,1474.09
17.0852,37.07,1474.46
17.0869,37.07,1474.87
17.0859,37.07,1474.78
17.0861,37.07,1474.96
17.0866,37.06,1475.14
17.0869,37.07,1475.04
17.0868,37.06,1475.17
17.0872,37.06,1475.44
17.086,37.06,1475.98
17.0861,37.06,1477.08
17.0869,37.06,1478.43
17.0895,37,1477.22
17.0895,36.99,1477.18
17.0889,36.99,1477.29
17.0904,36.99,1477.5
17.0914,36.99,1477.55
17.0911,36.99,1477.85
17.0909,36.99,1477.77
17.0907,36.99,1477.61
17.0901,36.99,1477.63
17.0906,36.98,1476.63
